,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,month,year,vwap,Day_Perc_Change,Trend
122,MARUTI,EQ,2017-11-08,8220.3,8218.0,8285.05,8204.9,8250.0,8232.0,8238.43,199176,1640897076.45,35425,98912,49.66,11,2017,7595.587841902599,0.14233057187695852,Slight or No change
123,MARUTI,EQ,2017-11-09,8232.0,8273.7,8273.7,8148.7,8230.0,8204.8,8207.2,442672,3633096642.3,52502,279558,63.15,11,2017,7600.662140433753,-0.3304178814382941,Slight or No change
124,MARUTI,EQ,2017-11-10,8204.8,8198.8,8234.9,8111.05,8198.6,8183.5,8184.39,351694,2878402106.4,36501,185404,52.72,11,2017,7604.484574320333,-0.25960413416535877,Slight or No change
125,MARUTI,EQ,2017-11-13,8183.5,8185.0,8219.05,8080.0,8105.0,8109.2,8150.26,181361,1478140060.55,25071,78619,43.35,11,2017,7606.321359704977,-0.9079244821897703,Slight negative
126,MARUTI,EQ,2017-11-14,8109.2,8129.0,8186.0,8109.0,8130.05,8122.95,8145.31,237427,1933915506.3,39671,140229,59.06,11,2017,7608.685651177076,0.1695604991861055,Slight or No change
127,MARUTI,EQ,2017-11-15,8122.95,8100.0,8180.0,8087.0,8139.0,8127.25,8132.61,275441,2240053456.2,34870,148486,53.91,11,2017,7611.338325972792,0.05293643319237429,Slight or No change
128,MARUTI,EQ,2017-11-16,8127.25,8130.0,8234.85,8129.25,8188.0,8163.7,8178.27,321844,2632126894.75,36729,137760,42.8,11,2017,7614.672599625611,0.4484911870558994,Slight or No change
129,MARUTI,EQ,2017-11-17,8163.7,8218.0,8362.45,8218.0,8337.0,8348.35,8297.68,419255,3478845719.25,40095,168406,40.17,11,2017,7619.865550042405,2.261842056910468,Positive
130,MARUTI,EQ,2017-11-20,8348.35,8377.0,8449.0,8350.0,8439.9,8425.65,8411.14,372037,3129256520.05,45047,168026,45.16,11,2017,7625.168329222008,0.9259314714883615,Slight positive
131,MARUTI,EQ,2017-11-21,8425.65,8446.0,8449.45,8401.0,8425.0,8424.8,8423.36,255180,2149473720.95,45061,163658,64.13,11,2017,7628.820511004804,-0.010088242450145835,Slight or No change
132,MARUTI,EQ,2017-11-22,8424.8,8448.0,8525.0,8444.0,8517.0,8513.15,8487.13,383442,3254322661.9,37823,208271,54.32,11,2017,7634.681439516802,1.0486895831355092,Positive
133,MARUTI,EQ,2017-11-23,8513.15,8512.0,8519.0,8443.5,8456.0,8463.4,8483.14,289808,2458482404.45,31433,166123,57.32,11,2017,7639.037844120421,-0.5843900318918349,Slight negative
134,MARUTI,EQ,2017-11-24,8463.4,8463.4,8540.0,8463.4,8485.25,8487.95,8502.23,343432,2919936481.9,38999,165459,48.18,11,2017,7644.258210332356,0.2900725476758792,Slight or No change
135,MARUTI,EQ,2017-11-27,8487.95,8486.0,8524.2,8445.0,8511.0,8508.6,8485.46,172254,1461655073.75,27035,78183,45.39,11,2017,7646.802150296325,0.24328607025252413,Slight or No change
136,MARUTI,EQ,2017-11-28,8508.6,8490.6,8658.0,8476.05,8627.0,8624.15,8603.03,456041,3923334848.0,44156,198488,43.52,11,2017,7654.397351982047,1.35803775004113,Positive
137,MARUTI,EQ,2017-11-29,8624.15,8649.0,8696.0,8576.0,8670.0,8671.35,8621.32,382984,3301825763.6,40703,227852,59.49,11,2017,7660.8044162365795,0.5473003136541088,Slight positive
138,MARUTI,EQ,2017-11-30,8671.35,8650.0,8676.0,8575.0,8595.0,8599.1,8612.19,582023,5012491441.65,61073,369336,63.46,11,2017,7670.289299345843,-0.8332035957492212,Slight negative
139,MARUTI,EQ,2017-12-01,8599.1,8660.0,8695.0,8593.0,8615.0,8609.0,8646.25,436589,3774856327.5,35601,155494,35.62,12,2017,7677.533736511628,0.11512832738309609,Slight or No change
140,MARUTI,EQ,2017-12-04,8609.0,8659.75,8659.95,8480.55,8510.0,8500.8,8541.44,242191,2068660173.6,33504,94460,39.0,12,2017,7681.076478457613,-1.2568242536880048,Negative
141,MARUTI,EQ,2017-12-05,8500.8,8519.95,8554.95,8476.5,8500.0,8500.4,8510.0,213998,1821122204.15,24230,83269,38.91,12,2017,7684.069213476509,-0.004705439488039698,Slight or No change
142,MARUTI,EQ,2017-12-06,8500.4,8494.0,8638.75,8450.05,8617.0,8612.4,8545.6,420876,3596639628.95,40290,234855,55.8,12,2017,7690.143512579041,1.3175850548209578,Positive
143,MARUTI,EQ,2017-12-07,8612.4,8615.9,8988.25,8614.55,8900.0,8882.4,8793.19,834850,7340994603.6,70927,380028,45.52,12,2017,7705.357452966937,3.135014630068267,Among top gainers
144,MARUTI,EQ,2017-12-08,8882.4,8929.8,9119.0,8899.0,9064.9,9042.25,9050.19,1006694,9110772379.8,90359,303983,30.2,12,2017,7727.3584053977875,1.799626227145823,Positive
145,MARUTI,EQ,2017-12-11,9042.25,9108.0,9167.0,9089.75,9145.0,9133.8,9121.82,564023,5144917118.9,50800,261335,46.33,12,2017,7740.023738554763,1.0124692416157322,Positive
146,MARUTI,EQ,2017-12-12,9133.8,9150.0,9218.5,9100.0,9126.2,9131.35,9156.37,491488,4500248434.8,53060,168868,34.36,12,2017,7751.14545687365,-0.02682344697715333,Slight or No change
147,MARUTI,EQ,2017-12-13,9131.35,9091.0,9176.0,9075.0,9130.1,9120.65,9122.37,446829,4076138628.25,52453,191262,42.8,12,2017,7760.865094964397,-0.11717873041774407,Slight or No change
148,MARUTI,EQ,2017-12-14,9120.65,9127.0,9146.8,9046.0,9132.0,9112.75,9091.86,655484,5959570660.35,51393,237211,36.19,12,2017,7774.562744391905,-0.08661663368290107,Slight or No change
149,MARUTI,EQ,2017-12-15,9112.75,9170.0,9236.3,9147.3,9150.0,9165.9,9179.96,620495,5696122041.1,88978,361065,58.19,12,2017,7788.121959385948,0.5832487448903967,Slight positive
150,MARUTI,EQ,2017-12-18,9165.9,9110.0,9344.0,8990.15,9313.95,9309.1,9221.68,658668,6074024968.65,77589,296443,45.01,12,2017,7802.654910027232,1.5623124843168856,Positive
151,MARUTI,EQ,2017-12-19,9309.1,9345.0,9858.0,9326.0,9846.0,9801.5,9603.52,1275759,12251774244.45,113969,369478,28.96,12,2017,7837.334731394276,5.289447959523463,Among top gainers
152,MARUTI,EQ,2017-12-20,9801.5,9966.0,9996.4,9700.25,9755.4,9733.9,9848.56,1216280,11978607066.35,127449,325474,26.76,12,2017,7873.5940968231935,-0.6896903535173249,Slight negative
153,MARUTI,EQ,2017-12-21,9733.9,9788.0,9817.4,9610.05,9621.0,9631.05,9670.56,849633,8216425577.55,87710,458426,53.96,12,2017,7895.943290328446,-1.0566165668437155,Negative
154,MARUTI,EQ,2017-12-22,9631.05,9665.0,9824.8,9605.0,9700.0,9700.0,9722.76,814330,7917535052.05,85605,164894,20.25,12,2017,7917.463163263603,0.7159136335082916,Slight positive
155,MARUTI,EQ,2017-12-26,9700.0,9741.0,9765.0,9616.2,9678.0,9679.0,9681.71,542587,5253172153.05,53215,199017,36.68,12,2017,7931.202873070605,-0.2164948453608262,Slight or No change
156,MARUTI,EQ,2017-12-27,9679.0,9694.0,9750.7,9629.1,9633.0,9644.1,9688.52,402886,3903367073.55,41249,160416,39.82,12,2017,7941.306492591675,-0.36057443950821,Slight or No change
157,MARUTI,EQ,2017-12-28,9644.1,9693.5,9693.5,9615.8,9641.0,9629.2,9641.7,659995,6363470665.35,47922,271790,41.18,12,2017,7957.172346667199,-0.15449860536493887,Slight or No change
158,MARUTI,EQ,2017-12-29,9629.2,9659.0,9769.0,9650.0,9735.3,9729.55,9717.74,471554,4582438133.6,41973,134352,28.49,12,2017,7968.831630140425,1.0421426494412689,Positive
159,MARUTI,EQ,2018-01-01,9729.55,9749.0,9789.0,9629.8,9644.0,9651.9,9708.58,426354,4139291259.9,37440,119356,27.99,1,2018,7979.186671338528,-0.7980841868328925,Slight negative
160,MARUTI,EQ,2018-01-02,9651.9,9699.0,9718.6,9525.0,9562.0,9554.05,9595.64,451227,4329811183.55,61125,175478,38.89,1,2018,7989.305404477477,-1.0137900309783565,Negative
161,MARUTI,EQ,2018-01-03,9554.05,9597.0,9598.0,9402.0,9420.0,9416.6,9473.05,658281,6235928501.7,106581,375445,57.03,1,2018,8002.732753125302,-1.43865690466346,Negative
162,MARUTI,EQ,2018-01-04,9416.6,9450.0,9488.0,9367.2,9393.35,9386.25,9414.19,562919,5299426703.7,65015,322077,57.22,1,2018,8013.571660663724,-0.32230316674808357,Slight or No change
163,MARUTI,EQ,2018-01-05,9386.25,9458.0,9532.0,9412.55,9448.7,9433.85,9467.87,732512,6935329131.25,54879,373095,50.93,1,2018,8027.960370542465,0.507124783593027,Slight positive
164,MARUTI,EQ,2018-01-08,9433.85,9488.0,9495.0,9425.0,9432.0,9448.95,9454.08,294549,2784691187.85,49765,144447,49.04,1,2018,8033.611597305445,0.1600619047366747,Slight or No change
165,MARUTI,EQ,2018-01-09,9448.95,9464.8,9491.45,9361.0,9385.1,9383.55,9404.84,427590,4021414257.7,54413,224410,52.48,1,2018,8041.454475003297,-0.6921403965520101,Slight negative
166,MARUTI,EQ,2018-01-10,9383.55,9387.8,9454.85,9315.9,9375.0,9375.85,9391.06,394826,3707834529.9,43035,149235,37.8,1,2018,8048.544749910358,-0.08205849598498238,Slight or No change
167,MARUTI,EQ,2018-01-11,9375.85,9410.0,9430.0,9326.0,9333.65,9339.8,9369.98,369158,3459003400.85,64488,171587,46.48,1,2018,8055.003977705459,-0.38449847213853916,Slight or No change
168,MARUTI,EQ,2018-01-12,9339.8,9387.0,9494.75,9355.1,9460.0,9459.15,9434.22,685141,6463770956.2,78642,219721,32.07,1,2018,8067.403716314165,1.277864622368785,Positive
169,MARUTI,EQ,2018-01-15,9459.15,9499.95,9508.55,9340.0,9352.0,9358.45,9399.27,385462,3623062630.3,61177,186997,48.51,1,2018,8074.106440280934,-1.0645776840413679,Negative
170,MARUTI,EQ,2018-01-16,9358.45,9371.0,9408.65,9300.0,9323.3,9322.05,9339.32,364816,3407133763.2,55695,176929,48.5,1,2018,8080.104119148683,-0.3889532988903266,Slight or No change
171,MARUTI,EQ,2018-01-17,9322.05,9316.0,9368.8,9256.0,9316.0,9313.9,9313.66,390461,3636621749.0,50530,192317,49.25,1,2018,8086.331193961114,-0.08742712171678768,Slight or No change
172,MARUTI,EQ,2018-01-18,9313.9,9350.0,9518.9,9332.0,9360.0,9368.7,9423.35,686971,6473564967.25,77350,264322,38.48,1,2018,8098.101380817759,0.5883679232115524,Slight positive
173,MARUTI,EQ,2018-01-19,9368.7,9325.0,9396.0,9282.0,9335.0,9323.95,9325.82,542339,5057756683.0,54917,210313,38.78,1,2018,8106.575006095795,-0.47765431703438166,Slight or No change
174,MARUTI,EQ,2018-01-22,9323.95,9349.0,9356.75,9271.6,9316.0,9310.1,9302.6,454188,4225130878.0,51211,276102,60.79,1,2018,8113.4484192474,-0.14854219509972122,Slight or No change
175,MARUTI,EQ,2018-01-23,9310.1,9347.0,9429.3,9290.0,9405.0,9393.4,9361.77,561948,5260829481.75,63992,265348,47.22,1,2018,8122.261790727235,0.8947272317160859,Slight positive
176,MARUTI,EQ,2018-01-24,9393.4,9419.0,9519.95,9340.45,9431.0,9434.95,9453.29,568489,5374093001.5,55283,231918,40.8,1,2018,8131.7010503591155,0.4423318500223594,Slight or No change
177,MARUTI,EQ,2018-01-25,9434.95,9485.0,9485.0,9250.0,9299.9,9278.2,9360.69,705224,6601380856.75,93277,269164,38.17,1,2018,8142.4187036018675,-1.661376053927155,Negative
178,MARUTI,EQ,2018-01-29,9278.2,9481.0,9714.0,9461.0,9612.45,9630.7,9613.06,1546624,14867796305.1,153005,669561,43.29,1,2018,8170.017398028648,3.7992282985924053,Among top gainers
179,MARUTI,EQ,2018-01-30,9630.7,9620.0,9675.5,9550.0,9569.8,9571.55,9611.01,573988,5516606062.95,84126,227058,39.56,1,2018,8179.984005896151,-0.6141817313383369,Slight negative
180,MARUTI,EQ,2018-01-31,9571.55,9558.05,9585.0,9458.9,9500.0,9509.7,9524.06,462650,4406304638.55,56342,229961,49.71,1,2018,8187.435524383094,-0.6461858319707692,Slight negative
181,MARUTI,EQ,2018-02-01,9509.7,9545.0,9563.7,9312.0,9389.0,9401.85,9446.91,550971,5204971689.5,66405,204521,37.12,2,2018,8195.696447358034,-1.1341051768194665,Negative
182,MARUTI,EQ,2018-02-02,9401.85,9359.0,9359.0,8940.0,8990.6,8990.6,9108.42,984189,8964408095.0,114727,475759,48.34,2,2018,8206.266313718776,-4.3741391321920675,Among top losers
183,MARUTI,EQ,2018-02-05,8990.6,8850.15,9120.0,8688.0,9118.9,9080.6,8969.13,651062,5839460119.5,94033,219393,33.7,2,2018,8212.066028797357,1.0010455364491744,Positive
184,MARUTI,EQ,2018-02-06,9080.6,8700.0,9113.5,8661.6,9015.0,8984.6,8888.85,840339,7469648791.05,98644,307541,36.6,2,2018,8218.642623697591,-1.0571988635112217,Negative
185,MARUTI,EQ,2018-02-07,8984.6,9170.0,9170.0,8873.0,8885.2,8921.8,9029.42,509440,4599947565.05,73755,198554,38.97,2,2018,8223.390946606249,-0.6989737996126788,Slight negative
186,MARUTI,EQ,2018-02-08,8921.8,8988.9,9060.0,8915.0,9040.0,9030.7,9016.3,465683,4198736652.15,57917,184344,39.59,2,2018,8227.613163685886,1.2206057073684828,Positive
187,MARUTI,EQ,2018-02-09,9030.7,8906.0,8986.55,8870.0,8940.0,8936.1,8943.68,364892,3263478454.95,56541,162179,44.45,2,2018,8230.58850229387,-1.0475378431350824,Negative
188,MARUTI,EQ,2018-02-12,8936.1,8960.0,9150.0,8960.0,9099.5,9117.85,9072.79,408523,3706443932.85,51209,135321,33.12,2,2018,8234.488239894765,2.0338850281442777,Positive
189,MARUTI,EQ,2018-02-14,9117.85,9149.9,9157.5,8986.0,8992.0,9001.6,9069.53,357737,3244507012.7,36057,146088,40.84,2,2018,8237.860472427887,-1.2749716215993856,Negative
190,MARUTI,EQ,2018-02-15,9001.6,9049.0,9090.0,9001.0,9021.0,9020.25,9042.07,250781,2267579838.55,31051,72204,28.79,2,2018,8240.130763549765,0.20718538926411956,Slight or No change
191,MARUTI,EQ,2018-02-16,9020.25,9039.9,9070.0,8806.85,8848.0,8836.95,8896.11,632659,5628202393.05,66036,284269,44.93,2,2018,8244.769455266378,-2.0320944541448283,Negative
192,MARUTI,EQ,2018-02-19,8836.95,8856.0,8865.85,8691.65,8734.0,8724.85,8754.02,436138,3817961734.0,66470,185048,42.43,2,2018,8247.239923011168,-1.2685372215526902,Negative
193,MARUTI,EQ,2018-02-20,8724.85,8745.0,8768.95,8650.0,8715.0,8722.65,8702.71,517802,4506282849.4,62723,237029,45.78,2,2018,8249.848196776316,-0.02521533321490077,Slight or No change
194,MARUTI,EQ,2018-02-21,8722.65,8771.0,8795.0,8708.2,8779.0,8782.75,8756.38,471756,4130873219.95,48956,240949,51.07,2,2018,8252.477216166435,0.689010793738154,Slight positive
195,MARUTI,EQ,2018-02-22,8782.75,8769.0,8769.0,8601.5,8624.95,8634.05,8675.34,638857,5542304256.5,63126,375124,58.72,2,2018,8255.428635547276,-1.6930915715465011,Negative
196,MARUTI,EQ,2018-02-23,8634.05,8665.0,8738.95,8655.05,8706.0,8698.8,8703.19,567960,4943066141.55,60544,325690,57.34,2,2018,8258.189885211155,0.7499377464805113,Slight positive
197,MARUTI,EQ,2018-02-26,8698.8,8758.0,9055.0,8750.05,9050.0,9005.35,8885.19,869374,7724549757.15,86734,445840,51.28,2,2018,8264.053093073273,3.524049294155529,Among top gainers
198,MARUTI,EQ,2018-02-27,9005.35,9093.0,9114.95,8872.6,8889.0,8891.2,8979.17,684609,6147221395.0,75237,259715,37.94,2,2018,8269.280596433246,-1.2675798275469496,Negative
199,MARUTI,EQ,2018-02-28,8891.2,8870.0,8934.0,8772.0,8854.0,8850.95,8857.66,680125,6024319219.35,78550,325306,47.83,2,2018,8273.522671696455,-0.4526947993521713,Slight or No change
200,MARUTI,EQ,2018-03-01,8850.95,8874.0,8936.05,8811.35,8875.2,8873.45,8874.72,609369,5407981971.7,57421,250904,41.17,3,2018,8277.381302054164,0.2542100000564984,Slight or No change
201,MARUTI,EQ,2018-03-05,8873.45,8867.0,8867.0,8775.0,8800.9,8795.1,8815.67,388180,3422067060.4,54455,203811,52.5,3,2018,8279.573158878262,-0.8829711104474613,Slight negative
202,MARUTI,EQ,2018-03-06,8795.1,8855.55,8885.0,8600.0,8621.8,8616.5,8763.87,543686,4764795688.8,65967,276688,50.89,3,2018,8282.319495429914,-2.030676171959389,Negative
203,MARUTI,EQ,2018-03-07,8616.5,8621.8,8713.85,8552.0,8695.0,8679.1,8652.76,598715,5180538685.55,67299,267461,44.67,3,2018,8284.618442408842,0.7265130853594925,Slight positive
204,MARUTI,EQ,2018-03-08,8679.1,8700.2,8775.0,8651.0,8725.2,8729.35,8719.51,533856,4654964405.2,75601,224520,42.06,3,2018,8287.011751717999,0.5789770828772633,Slight positive
205,MARUTI,EQ,2018-03-09,8729.35,8760.0,8774.0,8650.0,8676.9,8660.6,8707.51,323450,2816444505.35,42682,128267,39.66,3,2018,8288.409147489505,-0.787572957894922,Slight negative
206,MARUTI,EQ,2018-03-12,8660.6,8719.0,8826.8,8681.1,8815.0,8810.3,8754.34,438339,3837368675.9,57071,203138,46.34,3,2018,8290.498098088648,1.7285176546659509,Positive
207,MARUTI,EQ,2018-03-13,8810.3,8810.0,8848.0,8691.0,8760.0,8756.05,8753.68,521943,4568924440.65,63425,219674,42.09,3,2018,8292.95766663513,-0.6157565576654589,Slight negative
208,MARUTI,EQ,2018-03-14,8756.05,8735.0,8874.0,8725.05,8850.0,8846.3,8796.27,411769,3622032545.95,36105,142939,34.71,3,2018,8295.057379538073,1.0307159050028325,Positive
209,MARUTI,EQ,2018-03-15,8846.3,8839.9,8875.0,8800.95,8819.8,8837.55,8835.8,313431,2769415105.75,39119,108788,34.71,3,2018,8296.769066465566,-0.09891140928975917,Slight or No change
210,MARUTI,EQ,2018-03-16,8837.55,8869.0,8869.0,8649.4,8692.0,8676.55,8724.13,622932,5434537851.9,78294,383071,61.49,3,2018,8299.440864196149,-1.8217718711633912,Negative
211,MARUTI,EQ,2018-03-19,8676.55,8711.5,8800.0,8703.55,8768.75,8773.5,8756.26,571830,5007090606.75,84389,318933,55.77,3,2018,8302.047582223902,1.1173796036443084,Positive
212,MARUTI,EQ,2018-03-20,8773.5,8764.45,8845.5,8735.0,8809.0,8802.4,8798.05,408924,3597733808.65,47220,196663,48.09,3,2018,8304.063350673869,0.32940103721432745,Slight or No change
213,MARUTI,EQ,2018-03-21,8802.4,8839.9,8945.0,8825.05,8870.0,8874.65,8900.34,516020,4592755850.95,75934,239650,46.44,3,2018,8307.105685773548,0.8207988730346338,Slight positive
214,MARUTI,EQ,2018-03-22,8874.65,8870.0,8910.5,8684.4,8694.0,8696.55,8785.75,471749,4144668071.65,65846,218647,46.35,3,2018,8309.327949275645,-2.006839706354624,Negative
215,MARUTI,EQ,2018-03-23,8696.55,8612.55,8640.5,8542.1,8590.0,8607.25,8599.85,644482,5542448606.8,68284,355558,55.17,3,2018,8311.159064196858,-1.0268439783592265,Negative
216,MARUTI,EQ,2018-03-26,8607.25,8607.0,8798.0,8605.0,8773.0,8765.3,8717.28,447858,3904102884.4,63469,186710,41.69,3,2018,8312.930083936644,1.8362427023729921,Positive
217,MARUTI,EQ,2018-03-27,8765.3,8815.0,8887.0,8767.15,8855.0,8852.3,8835.89,423455,3741602576.15,48066,146170,34.52,3,2018,8315.077500759504,0.9925501694180383,Slight positive
218,MARUTI,EQ,2018-03-28,8852.3,8812.0,9084.0,8801.0,8854.0,8861.1,8934.72,1194227,10670085393.1,139727,464913,38.93,3,2018,8322.17112720298,0.09940919309108232,Slight or No change
219,MARUTI,EQ,2018-04-02,8861.1,8990.0,9088.0,8953.25,9015.0,9008.2,9023.67,552649,4986920471.95,72289,255418,46.22,4,2018,8325.867892654995,1.6600647775107058,Positive
220,MARUTI,EQ,2018-04-03,9008.2,9008.95,9060.0,8955.0,9022.0,9026.45,9007.49,339709,3059925390.95,40301,119707,35.24,4,2018,8328.068749072174,0.20259319286872746,Slight or No change
221,MARUTI,EQ,2018-04-04,9026.45,9078.0,9149.4,8980.6,9011.0,9013.5,9080.88,488280,4434013857.05,49912,146299,29.96,4,2018,8331.546393186898,-0.14346725456853004,Slight or No change
222,MARUTI,EQ,2018-04-05,9013.5,9050.0,9157.65,9050.0,9116.8,9132.6,9112.9,236956,2159356649.75,28727,76031,32.09,4,2018,8333.29411745546,1.3213513063737858,Positive
223,MARUTI,EQ,2018-04-06,9132.6,9165.0,9230.0,9042.55,9195.0,9206.2,9119.91,429514,3917129893.85,40778,162097,37.74,4,2018,8336.470555167505,0.8059041236887721,Slight positive
224,MARUTI,EQ,2018-04-09,9206.2,9220.0,9308.15,9184.7,9304.0,9292.65,9274.91,426170,3952690359.4,46131,175623,41.21,4,2018,8340.215563948308,0.9390410810106165,Slight positive
225,MARUTI,EQ,2018-04-10,9292.65,9290.0,9315.45,9239.0,9253.0,9273.45,9276.95,299119,2774912786.35,39329,101814,34.04,4,2018,8342.831995964521,-0.206614905328395,Slight or No change
226,MARUTI,EQ,2018-04-11,9273.45,9290.0,9350.0,9208.55,9294.0,9302.5,9289.43,318010,2954131698.8,43880,93730,29.47,4,2018,8345.634637695683,0.31325989788049124,Slight or No change
227,MARUTI,EQ,2018-04-12,9302.5,9290.0,9290.0,9181.1,9202.45,9204.45,9229.75,300797,2776281391.05,46854,138743,46.13,4,2018,8348.10368335378,-1.054017737167423,Negative
228,MARUTI,EQ,2018-04-13,9204.45,9267.0,9267.0,9106.25,9126.0,9123.95,9168.37,366224,3357678882.2,43992,133488,36.45,4,2018,8350.883231604872,-0.87457697092167,Slight negative
229,MARUTI,EQ,2018-04-16,9123.95,9100.0,9245.0,9065.0,9223.3,9232.0,9179.58,271057,2488190156.7,30288,72393,26.71,4,2018,8352.956430406608,1.184245858427535,Positive
230,MARUTI,EQ,2018-04-17,9232.0,9241.0,9242.0,9137.55,9162.0,9160.35,9169.1,342578,3141131142.0,58922,177743,51.88,4,2018,8355.528837464766,-0.776104852686299,Slight negative
231,MARUTI,EQ,2018-04-18,9160.35,9178.0,9227.45,9095.9,9130.0,9121.5,9173.66,452854,4154326778.75,35789,288998,63.82,4,2018,8358.923441103145,-0.42411043246164404,Slight or No change
232,MARUTI,EQ,2018-04-19,9121.5,9144.0,9183.75,9068.0,9088.0,9077.65,9113.4,256088,2333833562.6,43040,117010,45.69,4,2018,8360.689580933697,-0.48073233569040363,Slight or No change
233,MARUTI,EQ,2018-04-20,9077.65,9082.0,9108.15,9012.95,9035.75,9025.0,9047.84,303913,2749757415.7,36943,117757,38.75,4,2018,8362.593227771098,-0.5799959240552321,Slight negative
234,MARUTI,EQ,2018-04-23,9025.0,9039.9,9125.0,9005.95,9069.9,9064.85,9075.48,302205,2742656125.3,43912,135333,44.78,4,2018,8364.551678948,0.4415512465373972,Slight or No change
235,MARUTI,EQ,2018-04-24,9064.85,9095.0,9142.55,9031.0,9080.0,9064.65,9083.8,312103,2835079955.85,36510,180395,57.8,4,2018,8366.586550104863,-0.002206324428988271,Slight or No change
236,MARUTI,EQ,2018-04-25,9064.65,9059.0,9068.8,8908.0,8937.0,8934.6,8968.63,488641,4382438065.8,58982,304891,62.4,4,2018,8369.24151276264,-1.4346941139481317,Negative
237,MARUTI,EQ,2018-04-26,8934.6,8949.0,8981.0,8890.0,8945.0,8946.45,8937.26,614321,5490346542.1,49096,337324,54.91,4,2018,8372.373336849814,0.13263044792157785,Slight or No change
238,MARUTI,EQ,2018-04-27,8946.45,9015.0,9137.0,8715.1,8769.0,8783.35,8916.98,1873816,16708770706.55,158265,623399,33.27,4,2018,8381.380879470735,-1.82306948566191,Negative
239,MARUTI,EQ,2018-04-30,8783.35,8790.0,8904.2,8760.3,8808.85,8814.95,8816.14,497504,4386065721.25,64158,246088,49.46,4,2018,8383.281689736908,0.35977161333660135,Slight or No change
240,MARUTI,EQ,2018-05-02,8814.95,8915.0,8998.0,8725.0,8765.15,8744.5,8855.06,806846,7144666042.65,118240,474314,58.79,5,2018,8386.603337378425,-0.7992104322769866,Slight negative
241,MARUTI,EQ,2018-05-03,8744.5,8765.0,8799.0,8700.0,8759.0,8755.95,8738.32,406825,3554968621.05,56850,212806,52.31,5,2018,8387.8475267482,0.1309394476528114,Slight or No change
242,MARUTI,EQ,2018-05-04,8755.95,8784.0,8790.0,8665.0,8680.0,8678.2,8698.54,490244,4264408377.6,72979,275662,56.23,5,2018,8389.166334647043,-0.8879676105962186,Slight negative
243,MARUTI,EQ,2018-05-07,8678.2,8693.0,8770.0,8660.0,8736.05,8743.7,8717.56,342702,2987524031.25,63174,194177,56.66,5,2018,8390.13788021529,0.7547648129796469,Slight positive
244,MARUTI,EQ,2018-05-08,8743.7,8785.0,8806.2,8690.0,8770.15,8775.2,8764.95,404969,3549534588.5,44865,245637,60.66,5,2018,8391.44366473961,0.3602593867584769,Slight or No change
